mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.24866056442260742,0.00465879018451021,0.0039679209391276045,1.1239159602905075e-07,0.4,100,10,7,0.01,0.5,0.4,0.5,"{'subsample': 0.4, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.4, 'alpha': 0.5}",-64.21745616852522,-65.82395411723697,-67.9803844034182,-66.00726489639347,1.54166778880426,8621
0.21658658981323242,0.0052701869159333704,0.0038025379180908203,0.00023366220923500005,1.0,100,10,5,0.5,0.5,0.6,1.5,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.6, 'alpha': 1.5}",-12.80942207523939,-13.155535631334857,-13.473562159696728,-13.14617328875699,0.27121486321077515,2599
1.9856524467468262,0.0066586962776403625,0.012234210968017578,0.002373105967115984,0.6,600,10,6,0.05,2,1.0,1.5,"{'subsample': 0.6, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 2, 'colsample_bytree': 1.0, 'alpha': 1.5}",-12.54798418881904,-13.077713000791022,-13.220488160946484,-12.948728450185515,0.28930164056796714,931
0.848820686340332,0.0064583985220983565,0.006282726923624675,0.0011693783973417175,1.0,600,5,3,0.2,1,0.4,1.5,"{'subsample': 1.0, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 0.4, 'alpha': 1.5}",-13.174005341814334,-13.268283258298506,-13.846677382288199,-13.429655327467012,0.2973803703896321,4175
1.3697853883107503,0.005970446167500775,0.007440249125162761,0.0014028719151410521,0.4,600,5,4,0.5,5,1.0,0.5,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 1.0, 'alpha': 0.5}",-12.725457165714776,-13.962488619714222,-14.200101249246398,-13.629349011558466,0.6464674738738898,4770
0.7048152287801107,0.006114860822153639,0.00562135378519694,0.000843291251483487,0.6,300,5,4,0.01,1.5,1.0,1,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 1.5, 'colsample_bytree': 1.0, 'alpha': 1}",-20.6219647855566,-20.631002606211876,-21.492767792037892,-20.91524506126879,0.40838690720671617,7914
0.22402580579121908,0.0024743343285994505,0.0034720897674560547,3.371747880871523e-07,0.4,100,5,4,0.2,5,0.8,2,"{'subsample': 0.4, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.8, 'alpha': 2}",-13.632234598037249,-14.077144227157962,-14.254607362064386,-13.987995395753197,0.26178566290806277,5419
0.32173776626586914,0.012692883145456073,0.004298845926920573,0.00046771771802510485,0.8,100,1,6,0.1,1,0.8,0.5,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.8, 'alpha': 0.5}",-12.701355279688881,-13.467343373510703,-13.698634192556614,-13.289110948585398,0.42619745461755737,3522
0.8491514523824056,0.0038633236222083566,0.008762598037719727,0.001636815011663086,0.6,300,1,7,0.1,1,0.4,1,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.4, 'alpha': 1}",-12.63625651699275,-12.946375650560723,-13.452601052671525,-13.011744406741665,0.33646139545434867,1499
0.7400311628977457,0.0021431674867760796,0.007770697275797526,0.0009352667929760837,0.6,300,5,6,0.5,1,0.4,1,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.4, 'alpha': 1}",-12.630550266407878,-13.175563488567407,-13.363613865759563,-13.056575873578282,0.3108741434130665,1876
0.7226708730061849,0.009644106528146767,0.007605314254760742,0.0011696593398743311,0.6,300,5,6,0.01,5,0.4,0,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 0}",-19.38444270699788,-19.880751655392785,-22.06032041449512,-20.441838258961926,1.162237499796187,7884
0.24055957794189453,0.006364981429667271,0.003968636194864909,0.00040559068743980945,0.8,100,5,5,0.01,2,0.8,1.5,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.8, 'alpha': 1.5}",-63.0524867382451,-63.52688107280052,-65.08193082585046,-63.887099545632026,0.8667867239815065,8348
1.5680198669433594,0.010501434041508426,0.017525593439737957,0.00425432835802921,0.4,600,10,7,0.2,5,0.4,0.5,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 0.5}",-12.708669922206825,-13.023360850960119,-13.270542190588843,-13.000857654585262,0.22993463836418476,1396
0.8079833189646403,0.016133251656687917,0.006613413492838542,0.00023388691133645461,0.8,300,5,7,0.1,5,0.4,5,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 5}",-12.587369560931998,-12.778849297313046,-13.318152684430125,-12.894790514225056,0.3094002453475624,537
0.23295370737711588,0.006011216053801809,0.0044642289479573565,0.00040549341187313807,0.8,100,5,6,0.5,2,0.4,0.5,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.5, 'gamma': 2, 'colsample_bytree': 0.4, 'alpha': 0.5}",-12.92627514117314,-13.161801226781844,-13.633476447551175,-13.24051760516872,0.2940301833774432,3219
1.2342114448547363,0.004605742642305302,0.008928378423055014,0.001765249209698022,0.4,600,5,5,0.05,1.5,0.4,1.5,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.4, 'alpha': 1.5}",-13.248388269741463,-13.244647358582329,-13.91905457757568,-13.470696735299825,0.3170405490908815,4329
0.7560687859853109,0.015946066324649785,0.007274707158406575,0.0009350418882297192,0.4,300,1,6,0.2,1.5,0.4,1,"{'subsample': 0.4, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 1.5, 'colsample_bytree': 0.4, 'alpha': 1}",-12.637172874384548,-12.97565525576085,-13.493347169393244,-13.03539176651288,0.3520747495405201,1679
0.742345412572225,0.005377881675072885,0.005456129709879558,2.9736021254650284e-07,0.6,300,1,5,0.1,1.5,0.6,1,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 1}",-12.533892526209259,-12.978638656048949,-13.282921862522,-12.931817681593403,0.30757697074716284,800
0.9944791793823242,0.004926990923788181,0.00843191146850586,0.0014026471184425534,0.8,300,10,7,0.5,1.5,0.6,1,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 1}",-12.56463569196296,-13.44176910582997,-13.60646386618582,-13.204289554659583,0.45727372478578593,2978
1.048543135325114,0.002920598700330716,0.007770538330078125,0.0013018537760376835,1.0,600,10,4,0.2,5,0.6,0,"{'subsample': 1.0, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.6, 'alpha': 0}",-12.37175360548275,-12.728395091668935,-13.086378817450033,-12.72884250486724,0.2917446926438119,26
0.40027133623758954,0.003863190981684267,0.004298845926920573,0.00046771763700269667,0.8,100,1,7,0.5,1.5,1.0,0,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 1.0, 'alpha': 0}",-12.448139863827667,-13.71331286828832,-14.114566165578424,-13.425339632564805,0.7101364156092266,4149
0.8906500339508057,0.012398976378483624,0.007109244664510091,0.0009352667119390695,1.0,300,5,7,0.2,1,0.6,5,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 0.6, 'alpha': 5}",-12.337419358475618,-12.99383772795897,-13.683509338998732,-13.004922141811107,0.54959482475063,1435
1.0819400946299236,0.02750952887944911,0.00760499636332194,0.0016370397948547468,0.4,600,5,4,0.01,0.5,0.4,2,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.4, 'alpha': 2}",-16.853990937432485,-17.204230729060036,-18.258862484896852,-17.439028050463126,0.5970836640551475,7283
0.959097703297933,0.013433866166374195,0.006778796513875325,0.0011696031805267686,0.8,300,10,6,0.1,2,1.0,1.5,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 1.0, 'alpha': 1.5}",-12.406520114631682,-12.914721469577351,-13.081164899296976,-12.80080216116867,0.2869606279500776,108
0.3012368679046631,0.003273605974052508,0.003802776336669922,0.00023416807238627724,0.6,100,10,6,0.5,1.5,0.6,0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 0}",-12.541063271080969,-13.607640050300134,-13.600064057232448,-13.249589126204517,0.5010129834988688,3278
0.4754978020985921,0.0006184244396071858,0.004794677098592122,0.000842963951261891,0.8,300,10,3,0.5,0.5,0.6,1,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.6, 'alpha': 1}",-12.857935236661477,-13.209155056249887,-13.510112314653878,-13.192400869188413,0.26651361735409124,2908
1.2485962708791096,0.003066078341811004,0.0072748661041259766,0.0011689850065069245,0.6,600,5,4,0.2,0.5,0.8,0.5,"{'subsample': 0.6, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 0.8, 'alpha': 0.5}",-12.421364263248082,-13.121514077669204,-13.203121577824769,-12.91533330624735,0.35087415369960495,682
0.7585485776265463,0.02045996567259113,0.007274627685546875,0.001169153581743808,1.0,300,10,7,0.5,5,0.4,1.5,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 1.5}",-12.395478801609958,-12.913339463334754,-13.170675385213192,-12.826497883385969,0.32237507225128587,181
0.4258979956309001,0.006683324222163267,0.004298845926920573,0.0004675490800066653,0.4,300,10,3,0.1,1,0.4,2,"{'subsample': 0.4, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.4, 'alpha': 2}",-15.09950252139731,-15.125992482782939,-15.784563453015906,-15.336686152398718,0.31688166752449504,6639
0.8655190467834473,0.0037116926647041467,0.005290826161702474,0.00023371834421019016,0.6,600,5,3,0.5,1,0.4,2,"{'subsample': 0.6, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 1, 'colsample_bytree': 0.4, 'alpha': 2}",-12.99691180121786,-13.282071047372659,-13.89294440701189,-13.390642418534137,0.3737730279536165,4015
1.0880578358968098,0.02001001411684852,0.006613413492838542,0.00023388699234912392,0.4,600,10,4,0.1,2,0.4,2,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 0.4, 'alpha': 2}",-13.47374138917894,-13.504399519906913,-14.067447576328778,-13.681862828471543,0.27293671864863783,4874
1.0566449165344238,0.008042175573420851,0.005290587743123372,0.00023388691133645461,0.6,600,10,3,0.01,1,1.0,1,"{'subsample': 0.6, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 1, 'colsample_bytree': 1.0, 'alpha': 1}",-17.61711369371632,-17.98585387559237,-18.61374719158699,-18.072238253631895,0.4114334922734084,7395
2.0344252586364746,0.011542456028566322,0.012730757395426432,0.003273686214783154,0.6,600,10,7,0.2,1.5,0.6,1,"{'subsample': 0.6, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 1}",-12.6493961226274,-13.117861755552257,-13.28170668217643,-13.016321520118694,0.26793901730086467,1533
1.152702808380127,0.004599888791304188,0.010085105895996094,0.0018704771394459602,1.0,600,10,5,0.05,1,0.4,1.5,"{'subsample': 1.0, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.4, 'alpha': 1.5}",-13.199079065973253,-13.256104079563741,-13.746042857429682,-13.40040866765556,0.2455065618937844,4053
0.2165862719217936,0.002844266940881283,0.0038028558095296225,0.00023388699234912392,1.0,100,1,5,0.01,0.5,1.0,1.5,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 1.0, 'alpha': 1.5}",-62.92802058278035,-63.41756706133563,-65.06463510041769,-63.803407581511216,0.9139420402854476,8325
0.29065577189127606,0.00806938828186741,0.004298686981201172,0.0004678300285962926,0.6,100,1,6,0.05,5,0.6,0,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 5, 'colsample_bytree': 0.6, 'alpha': 0}",-14.21831334986568,-14.472126739613632,-14.967856788059551,-14.552765625846286,0.3112671027852712,6059
0.504927396774292,0.004774776714649796,0.003968000411987305,0.0,0.4,300,10,3,0.1,1.5,0.8,0.5,"{'subsample': 0.4, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 0.8, 'alpha': 0.5}",-14.211003513019573,-14.454301159649932,-14.73353223191998,-14.466278968196496,0.2134895258041305,6017
1.1837855180104573,0.006888827472829045,0.007770379384358724,0.0010194894107324632,0.8,600,10,4,0.05,1.5,0.6,1.5,"{'subsample': 0.8, 'n_estimators': 600, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 1.5}",-13.029886799563188,-13.172567188667454,-13.581130047602766,-13.261194678611139,0.23360708266602126,3346
0.28553024927775067,0.0008429327967329497,0.003968159357706706,1.1239159602905075e-07,0.6,100,5,6,0.01,0.5,0.8,1,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 0.8, 'alpha': 1}",-62.73631640692377,-63.028442308051346,-64.86618541212167,-63.54364804236559,0.9427488906838277,8283
0.2561006546020508,0.0034912953288504154,0.004794994990030925,0.0006188915667436733,0.4,100,5,6,0.2,5,0.4,2,"{'subsample': 0.4, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 2}",-13.197345703659417,-13.288239597845186,-13.964388270514272,-13.483324524006292,0.3421814052548581,4377
0.6067724227905273,0.0053930277568626905,0.005456129709879558,0.0010715101658172004,0.6,300,1,4,0.01,2,0.6,0,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 2, 'colsample_bytree': 0.6, 'alpha': 0}",-20.362981889055582,-20.76040898892885,-21.916161675862842,-21.013184184615756,0.658793512011453,7942
1.1006227334340413,0.01247541919120926,0.006448189417521159,1.1239159602905075e-07,0.4,600,5,4,0.2,5,0.4,2,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 2}",-12.861624489523662,-13.01849943252337,-13.395906010571652,-13.092009977539561,0.22422761665291763,2213
0.1583887736002604,0.0008430107483255706,0.0036377906799316406,0.00023366220923500005,0.8,100,5,3,0.01,0.5,1.0,0,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 1.0, 'alpha': 0}",-65.05868023587996,-65.8705114634916,-67.2129442735052,-66.04737865762559,0.8883223473574491,8637
1.363998572031657,0.002529281490443192,0.006282806396484375,0.00023383073579647743,0.6,600,5,4,0.01,5,1.0,2,"{'subsample': 0.6, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 5, 'colsample_bytree': 1.0, 'alpha': 2}",-15.786228057117548,-16.088319921014097,-16.479973117983427,-16.118173698705025,0.2840058548701242,6906
0.902388334274292,0.036453920701258795,0.00611726442972819,0.00023388699234912392,0.6,300,5,6,0.05,1,0.6,5,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 1, 'colsample_bytree': 0.6, 'alpha': 5}",-12.709816119009481,-13.055213916397786,-13.346688194227555,-13.037239409878275,0.2603124048927992,1702
0.1395406723022461,0.0044422778501095736,0.003306706746419271,0.00023371834421019014,1.0,100,1,3,0.05,1.5,0.4,0.5,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.4, 'alpha': 0.5}",-19.180643403809846,-19.58093956170556,-20.59911956137833,-19.78690084229791,0.5971229294011937,7823
0.8248469034830729,0.010269232028260218,0.006778637568155925,0.00023394328936915032,0.8,300,10,7,0.2,5,0.4,0.5,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 0.5}",-12.462260337816042,-12.686072764287148,-13.273551635382885,-12.807294912495358,0.34212034850237805,124
0.9283459186553955,0.017931349920773654,0.005951801935831706,2.247831920581015e-07,0.4,300,5,6,0.1,1,0.8,5,"{'subsample': 0.4, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 1, 'colsample_bytree': 0.8, 'alpha': 5}",-12.538739152769669,-12.983031808399053,-13.377910115709218,-12.966560358959313,0.34278803727202145,1080
0.2509755293528239,0.0038635481011624812,0.003802776336669922,0.00046749285381550833,1.0,100,10,5,0.1,1.5,1.0,0.5,"{'subsample': 1.0, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 1.0, 'alpha': 0.5}",-13.495923046078884,-13.923977932717904,-14.248290304224133,-13.889397094340309,0.3081244321908742,5237
1.0187832514444988,0.008485409585566213,0.005786577860514323,0.00023377460079204327,0.8,300,1,6,0.1,0.5,1.0,5,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.5, 'colsample_bytree': 1.0, 'alpha': 5}",-12.452081512789235,-13.522960345907547,-13.515455042865812,-13.16349896718753,0.5030574375492002,2709
1.1880845228830974,0.021354310564842296,0.007274786631266276,0.0011690411901481685,0.8,600,5,4,0.2,0.5,0.6,2,"{'subsample': 0.8, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 0.6, 'alpha': 2}",-12.576418516801866,-12.999749095977428,-13.195780115112685,-12.923982575963992,0.25846678901004266,739
0.29759963353474933,0.0028345044739794315,0.004629453023274739,0.00046771763700269667,0.8,100,5,6,0.1,2,0.8,0.5,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 2, 'colsample_bytree': 0.8, 'alpha': 0.5}",-12.987660817844848,-13.448839138087129,-13.621623880233416,-13.352707945388465,0.2675919726941547,3832
0.8663457234700521,0.013966302735742678,0.008432467778523764,0.0010713630132020504,0.6,300,5,7,0.5,5,0.4,2,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.4, 'alpha': 2}",-12.786758793622353,-13.144683510200357,-13.390956517132617,-13.107466273651776,0.24806257852402386,2331
1.1647721926371257,0.01095960675439862,0.00859689712524414,0.001533022082583378,0.8,300,10,7,0.2,0.5,1.0,0,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 1.0, 'alpha': 0}",-12.501313089346178,-13.507017595417384,-13.238835934869257,-13.08238887321094,0.4252192773218097,2130
1.2380150159200032,0.018457099305915787,0.006448030471801758,0.0,0.4,600,1,4,0.5,5,0.6,5,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 5, 'colsample_bytree': 0.6, 'alpha': 5}",-13.370757197393537,-13.25544215953925,-13.965769584236652,-13.530656313723147,0.31125237147321805,4502
2.051785628000895,0.004292393003927139,0.01041563351949056,4.899036091938795e-07,0.4,600,5,7,0.05,1.5,0.6,2,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 7, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 2}",-12.517192592435217,-12.808858358071562,-13.141229515498114,-12.822426822001631,0.2549426049741632,163
0.23626081148783365,0.0016366303675591951,0.00413362185160319,0.00023371834421019016,0.4,100,10,5,0.05,1.5,0.6,1,"{'subsample': 0.4, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 1}",-15.727942817899837,-15.829537955874834,-16.64883506372053,-16.06877194583173,0.4122582593198856,6892
0.25709303220113117,0.0010191155489126537,0.003968079884847005,0.0004052013515342179,0.6,100,10,5,0.1,5,0.8,5,"{'subsample': 0.6, 'n_estimators': 100, 'min_child_weight': 10, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 5, 'colsample_bytree': 0.8, 'alpha': 5}",-13.824304472665244,-14.231301200472151,-14.557874657280163,-14.20449344347252,0.3000780962966198,5775
1.0336631139119465,0.006691478693318909,0.007935921351114908,0.001215117393816818,0.6,300,10,7,0.2,1,0.6,1,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 7, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 0.6, 'alpha': 1}",-12.394305569869132,-13.122589628848091,-13.226776814943568,-12.914557337886931,0.37032433445189367,677
0.6178499857584635,0.003372058406425415,0.005125363667805989,0.000618636791574688,0.4,300,1,4,0.1,1.5,0.6,1.5,"{'subsample': 0.4, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 0.6, 'alpha': 1.5}",-13.138714382165364,-13.267318996989843,-13.669106553212,-13.358379977455735,0.22590269350533523,3855
0.4353221257527669,0.004831443155378726,0.004298686981201172,0.00046766147159295487,1.0,300,5,3,0.1,1.5,0.8,2,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 1.5, 'colsample_bytree': 0.8, 'alpha': 2}",-13.806663750672495,-14.134029917096708,-14.387432780892814,-14.109375482887339,0.23773801751844467,5637
0.9954710006713867,0.003460435549390082,0.006282806396484375,0.0006189765399230191,0.4,600,5,3,0.5,0.5,0.8,5,"{'subsample': 0.4, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 0.8, 'alpha': 5}",-13.012420812258968,-13.442441311376475,-13.566851229994006,-13.340571117876484,0.23753094432832184,3765
0.529727061589559,0.028785258837694654,0.005456368128458659,0.0007014359508173057,1.0,300,10,4,0.5,1.5,0.8,2,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.8, 'alpha': 2}",-12.416385483316875,-13.14134907967295,-13.082102172103903,-12.879945578364577,0.32867767422871863,421
0.6385166645050049,0.009326205088130592,0.006282647450764974,0.00046760524540910195,1.0,300,10,6,0.2,0.5,0.4,0.5,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 10, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.5, 'colsample_bytree': 0.4, 'alpha': 0.5}",-12.770575279251526,-12.71400117051515,-13.239588092604212,-12.908054847456961,0.23556439589947703,631
0.5274123350779215,0.0072030532850677455,0.005125522613525391,0.0006186579758007281,0.6,300,5,4,0.5,1.5,0.4,1.5,"{'subsample': 0.6, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.5, 'gamma': 1.5, 'colsample_bytree': 0.4, 'alpha': 1.5}",-12.962902783568962,-13.441992794879953,-13.773548442550819,-13.392814673666578,0.3327666467772777,4025
1.9454761346181233,0.0038280424512411753,0.012400070826212565,0.0024630954160133355,0.8,600,5,6,0.05,0.5,1.0,1,"{'subsample': 0.8, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 1.0, 'alpha': 1}",-12.40798650188281,-13.028414120948746,-13.273891069484202,-12.903430564105252,0.36438381519049984,592
0.6724099318186442,0.007526165768878728,0.005125284194946289,0.00023399930293248366,1.0,300,5,5,0.2,1,0.6,1,"{'subsample': 1.0, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.2, 'gamma': 1, 'colsample_bytree': 0.6, 'alpha': 1}",-12.369279130210463,-12.992928053656334,-13.283381971616913,-12.881863051827905,0.3813551076011249,438
0.17591373125712076,0.002929522705165423,0.003802696863810221,0.0006187004033271191,0.8,100,1,3,0.5,0.5,1.0,2,"{'subsample': 0.8, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.5, 'gamma': 0.5, 'colsample_bytree': 1.0, 'alpha': 2}",-12.863276983532591,-13.524720115631794,-13.707069853512639,-13.36502231755901,0.36251357849443716,3889
