mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.18070809046427408,0.0024413989882601256,0.0038028558095296225,0.00023371834421019016,0,0.4,0.5,0.02,5,5,100,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 100, 'subsample': 1.0}",-30.158793671172734,-30.76362862100245,-32.71270189646119,-31.211708062878795,1.0897073599436895,8308
0.6014819145202637,0.0034443813347660892,0.0062825679779052734,0.0009353228621537603,0,0.4,0.5,0.02,5,5,300,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.4}",-15.845642163306202,-16.171782517149534,-17.220857466568635,-16.41276071567479,0.5867180763678325,7072
0.6064420541127523,0.009552330491762932,0.00512544314066569,0.00023405551896908003,0,0.4,0.5,0.02,5,5,300,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 0.7}",-15.605210053315856,-16.027717208426843,-16.624004591130603,-16.08564395095777,0.4179331750375683,6837
0.5508894920349121,0.002929137004301045,0.005952119827270508,0.0007018293821483222,0,0.4,0.5,0.02,5,5,300,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 300, 'subsample': 1.0}",-15.453022424022926,-15.820939860745975,-16.15539667971369,-15.809786321494196,0.2868515293581556,6761
1.2006498177846272,0.011173950477622553,0.008762439092000326,0.001870926705829468,0,0.4,0.5,0.02,5,5,600,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 600, 'subsample': 0.4}",-14.377362452356172,-14.451363422060535,-14.986639225851123,-14.605121700089276,0.27145994514461663,6139
1.2084201176961262,0.01148561418234841,0.007605632146199544,0.00023411169452851273,0,0.4,0.5,0.02,5,5,600,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 600, 'subsample': 0.7}",-14.20331780117813,-14.454119349103637,-14.790613936189267,-14.482683695490344,0.24061189907280106,6083
1.1072365442911785,0.014948165260996354,0.007440328598022461,3.371747880871523e-07,0,0.4,0.5,0.02,5,5,600,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 5, 'n_estimators': 600, 'subsample': 1.0}",-14.205415547267167,-14.467020830843222,-14.621788953370073,-14.43140844382682,0.1718388487492246,6026
0.1995569864908854,0.0012372312540855656,0.0046291351318359375,0.00023399962682734893,0,0.4,0.5,0.02,5,10,100,0.4,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.4}",-30.502813974687122,-31.811381530806937,-34.70118338991993,-32.33845963180466,1.75403058318151,8451
0.19740716616312662,0.0028352275390651216,0.004133542378743489,0.00023394312738277405,0,0.4,0.5,0.02,5,10,100,0.7,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 0.7}",-30.18793020074792,-31.44195429539895,-34.18984783687202,-31.939910777672964,1.6712882626403909,8379
0.17905553181966147,0.001765338534000584,0.003968159357706706,0.00040510426311439067,0,0.4,0.5,0.02,5,10,100,1.0,"{'alpha': 0, 'colsample_bytree': 0.4, 'gamma': 0.5, 'learning_rate': 0.02, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 100, 'subsample': 1.0}",-30.17296044870296,-30.786053812307653,-33.279032603529146,-31.41268228817992,1.3432345272580282,8341
