car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
3522.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 d 4MATIC,A9,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),245.0,186.0
3523.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,AMG GLC 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,230.0
3524.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,AMG GLC 43 4MATIC,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,244.0
3525.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,AMG GLC 63 S 4MATIC+,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,186.0
3526.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,AMG GLC 63 S 4MATIC+,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),510.0,218.0
3527.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 4MATIC,A9,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),258.0,185.0
3528.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 4MATIC,A9,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),258.0,217.0
3529.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 e 4MATIC,A9,Automatic,1991.0,Petrol Electric,Hybrid Electric Vehicle (HEV),211.0,187.0
3530.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 e 4MATIC,A9,Automatic,1991.0,Petrol Electric,Hybrid Electric Vehicle (HEV),122.0,187.0
3531.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 e 4MATIC,A9,Automatic,1991.0,Petrol Electric,Hybrid Electric Vehicle (HEV),211.0,207.0
3532.0,MERCEDES-BENZ,GLC Coupé Model Year 2020.5,GLC 300 e 4MATIC,A9,Automatic,1991.0,Petrol Electric,Hybrid Electric Vehicle (HEV),122.0,207.0
3533.0,MERCEDES-BENZ,GLE Model Year 2020.5,AMG GLE 53 4MATIC+,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),435.0,241.0
3534.0,MERCEDES-BENZ,GLE Model Year 2020.5,AMG GLE 53 4MATIC+,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),435.0,251.0
3535.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 350 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),272.0,186.0
3536.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 350 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),272.0,240.0
3537.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 350 de 4MATIC,A9,Automatic,1950.0,Diesel Electric,Hybrid Electric Vehicle (HEV),194.0,178.0
3538.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 350 de 4MATIC,A9,Automatic,1950.0,Diesel Electric,Hybrid Electric Vehicle (HEV),136.0,178.0
3539.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 350 de 4MATIC,A9,Automatic,1950.0,Diesel Electric,Hybrid Electric Vehicle (HEV),194.0,213.0
3540.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 350 de 4MATIC,A9,Automatic,1950.0,Diesel Electric,Hybrid Electric Vehicle (HEV),136.0,213.0
3541.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 400 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),330.0,188.0
3542.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 400 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),330.0,240.0
3543.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 450 4MATIC,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),367.0,195.0
3544.0,MERCEDES-BENZ,GLE Model Year 2020.5,GLE 450 4MATIC,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),367.0,246.0
3545.0,MERCEDES-BENZ,GLE Coupe Model Year 2020.5,GLE 400 d 4MATIC Coupé,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),330.0,188.0
3546.0,MERCEDES-BENZ,GLE Coupe Model Year 2020.5,GLE 400 d 4MATIC Coupé,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),330.0,240.0
3547.0,MERCEDES-BENZ,GLE Coupe Model Year 2020.5,AMG GLE 53 4MATIC+ Coupé,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),435.0,241.0
3548.0,MERCEDES-BENZ,GLE Coupe Model Year 2020.5,AMG GLE 53 4MATIC+ Coupé,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),435.0,251.0
3549.0,MERCEDES-BENZ,GLS Model Year 2020.5,GLS 400 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),330.0,210.0
3550.0,MERCEDES-BENZ,GLS Model Year 2020.5,GLS 400 d 4MATIC,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),330.0,252.0
3551.0,MERCEDES-BENZ,S-Class Cabriolet Model Year 2020.5,AMG S 63,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),612.0,268.0
3552.0,MERCEDES-BENZ,S-Class Cabriolet Model Year 2020.5,AMG S 63,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),612.0,273.0
3553.0,MERCEDES-BENZ,S-Class Cabriolet Model Year 2020.5,S 560,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),469.0,235.0
3554.0,MERCEDES-BENZ,S-Class Cabriolet Model Year 2020.5,S 560,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),469.0,243.0
3555.0,MERCEDES-BENZ,S-Class Coupé Model Year 2020.5,AMG S 63,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),612.0,268.0
3556.0,MERCEDES-BENZ,S-Class Coupé Model Year 2020.5,AMG S 63,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),612.0,273.0
3557.0,MERCEDES-BENZ,S-Class Coupé Model Year 2020.5,S 560,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),469.0,235.0
3558.0,MERCEDES-BENZ,S-Class Coupé Model Year 2020.5,S 560,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),469.0,243.0
3559.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,AMG S 63,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),612.0,263.0
3560.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,AMG S 63,A9,Automatic,3982.0,Petrol,Internal Combustion Engine (ICE),612.0,276.0
3561.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 350 d,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),286.0,168.0
3562.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 350 d,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),286.0,190.0
3563.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 350 d,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),286.0,168.0
3564.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 350 d,A9,Automatic,2925.0,Diesel,Internal Combustion Engine (ICE),286.0,188.0
3565.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 450,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),367.0,177.0
3566.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 450,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),367.0,193.0
3567.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 500,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),435.0,177.0
3568.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 500,A9,Automatic,2999.0,Petrol,Internal Combustion Engine (ICE),435.0,193.0
3569.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 560 e,A9,Automatic,2996.0,Petrol Electric,Hybrid Electric Vehicle (HEV),367.0,183.0
3570.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 560 e,A9,Automatic,2996.0,Petrol Electric,Hybrid Electric Vehicle (HEV),122.0,183.0
3571.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 560 e,A9,Automatic,2996.0,Petrol Electric,Hybrid Electric Vehicle (HEV),367.0,198.0
3572.0,MERCEDES-BENZ,S-Class LWB Model Year 2020.5,S 560 e,A9,Automatic,2996.0,Petrol Electric,Hybrid Electric Vehicle (HEV),122.0,198.0
3573.0,MERCEDES-BENZ,SL Model Year 2020.5,SL 400,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),367.0,215.0
3574.0,MERCEDES-BENZ,SL Model Year 2020.5,SL 400,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),367.0,221.0
3575.0,MERCEDES-BENZ,SL Model Year 2020.5,SL 500,A9,Automatic,4663.0,Petrol,Internal Combustion Engine (ICE),455.0,235.0
3576.0,MERCEDES-BENZ,SL Model Year 2020.5,SL 500,A9,Automatic,4663.0,Petrol,Internal Combustion Engine (ICE),455.0,244.0
3577.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,AMG SLC 43,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,197.0
3578.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,AMG SLC 43,A9,Automatic,2996.0,Petrol,Internal Combustion Engine (ICE),390.0,201.0
3579.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,SLC 200,A9,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),184.0,166.0
3580.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,SLC 200,A9,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),184.0,178.0
3581.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,SLC 200,M6,Manual,1991.0,Petrol,Internal Combustion Engine (ICE),184.0,159.0
3582.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,SLC 200,M6,Manual,1991.0,Petrol,Internal Combustion Engine (ICE),184.0,171.0
3583.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,SLC 300,A9,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),245.0,171.0
3584.0,MERCEDES-BENZ,SLC-Class Model Year 2020.5,SLC 300,A9,Automatic,1991.0,Petrol,Internal Combustion Engine (ICE),245.0,182.0
3585.0,MERCEDES-BENZ,Vito Tourer,110 CDI Tourer PRO L1 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),102.0,196.0
3586.0,MERCEDES-BENZ,Vito Tourer,110 CDI Tourer PRO L2 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),102.0,198.0
3587.0,MERCEDES-BENZ,Vito Tourer,110 CDI Tourer PRO L3 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),102.0,199.0
3588.0,MERCEDES-BENZ,Vito Tourer,110 CDI Tourer SELECT L1 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),102.0,205.0
3589.0,MERCEDES-BENZ,Vito Tourer,110 CDI Tourer SELECT L2 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),102.0,206.0
3590.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L1 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),136.0,194.0
3591.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L2 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),136.0,196.0
3592.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L3 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),136.0,196.0
3593.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L1 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,184.0
3594.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L2 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,186.0
3595.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L3 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,187.0
3596.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L1 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,185.0
3597.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L2 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,187.0
3598.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO L3 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,188.0
3599.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L1 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),136.0,202.0
3600.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L2 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),136.0,205.0
3601.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L3 FWD,M6,Manual,1749.0,Diesel,Internal Combustion Engine (ICE),136.0,206.0
3602.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L1 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,193.0
3603.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L2 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,195.0
3604.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L3 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,196.0
3605.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L1 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,190.0
3606.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L2 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,191.0
3607.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT L3 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),136.0,192.0
3608.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Compact RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,193.0
3609.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Compact RWD 3200kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,192.0
3610.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Compact RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,194.0
3611.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Compact RWD 3100kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,191.0
3612.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Long RWD 3100kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,193.0
3613.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Long RWD 3200kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,194.0
3614.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,195.0
3615.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,196.0
3616.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO X-Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,197.0
3617.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO X-Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,196.0
3618.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO X-Long RWD 3100kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,194.0
3619.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer PRO X-Long RWD 3200kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,195.0
3620.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Compact RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,198.0
3621.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Compact RWD 3200kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,197.0
3622.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,202.0
3623.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3100kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,201.0
3624.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3200kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,198.0
3625.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,201.0
3626.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,200.0
3627.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Compact RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,201.0
3628.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Compact RWD 3100kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,199.0
3629.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT X-Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,203.0
3630.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3100kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,202.0
3631.0,MERCEDES-BENZ,Vito Tourer,114 CDI Tourer SELECT Long RWD 3200kg,M6,Manual,2143.0,Diesel,Internal Combustion Engine (ICE),136.0,199.0
3632.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO L1 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,188.0
3633.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO L2 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,190.0
3634.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO L3 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,191.0
3635.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO L1 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,185.0
3636.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO L2 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,187.0
3637.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO L3 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,188.0
3638.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT L1 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,193.0
3639.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT L2 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,195.0
3640.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT L3 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,196.0
3641.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT L1 RWD 3200 kg,A8,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,190.0
3642.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT L2 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,191.0
3643.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT L3 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),163.0,192.0
3644.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO X-Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,197.0
3645.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT Compact RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,201.0
3646.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT X-Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,203.0
3647.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT X-Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,201.0
3648.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,196.0
3649.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT Compact RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,198.0
3650.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO Compact RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,197.0
3651.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO Compact RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,194.0
3652.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO X-Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,199.0
3653.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,202.0
3654.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer PRO Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,198.0
3655.0,MERCEDES-BENZ,Vito Tourer,116 CDI Tourer SELECT Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),163.0,200.0
3656.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO L1 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,186.0
3657.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO L2 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,188.0
3658.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO L3 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,188.0
3659.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO L1 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,186.0
3660.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO L2 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,188.0
3661.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO L3 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,188.0
3662.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT L1 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,190.0
3663.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT L2 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,191.0
3664.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT L3 RWD 3100kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,192.0
3665.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT L1 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,190.0
3666.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT L2 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,191.0
3667.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT L3 RWD 3200 kg,A7,Automatic,1950.0,Diesel,Internal Combustion Engine (ICE),190.0,192.0
3668.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO Compact RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,195.0
3669.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO X-Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,197.0
3670.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT Compact RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,200.0
3671.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,202.0
3672.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,200.0
3673.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT X-Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,203.0
3674.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT X-Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,201.0
3675.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO Compact RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,194.0
3676.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,196.0
3677.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO Long RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,197.0
3678.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer PRO X-Long RWD 3100kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,197.0
3679.0,MERCEDES-BENZ,Vito Tourer,119 CDI Tourer SELECT Compact RWD 3200kg,A7,Automatic,2143.0,Diesel,Internal Combustion Engine (ICE),190.0,198.0
